AccountId,TransactionId,TransactionId_OBIE,BookingDateTime,ValueDateTime,RawDateString,InstructedAmount,TransactionAmount,Currency,OriginalCurrency,ExchangeRate,TransactionType,MerchantCategoryCode,BankTransactionCode,ProprietaryBankTransactionCode,Reference,Balance,CounterpartyName,CounterpartyAccount,Status,merchant_name,category
A002,T938621,O1574205,2025-11-23 18:18:56,2025-11-24 18:18:56,2025-11-23 18:18:56,-25.52,-25.52,EUR,EUR,,Refund,5812,BTC248,PBC693,REF96665,12269.48,,,Pending,starbucks,Food & Drink
A003,T405530,O1965082,2025-11-28 15:32:36,2025-11-29 15:32:36,,-113.42,-113.42,USD,USD,,Debit,6011,BTC138,PBC396,REF54555,3297.44,,,Booked, PAYROLL LTD,Income 
A003,T782507,O2389888,2025-06-23 14:44:31,2025-06-23 14:44:31,,-215.37,-215.37,USD,USD,,Refund,4900,BTC860,PBC339,REF27919,8774.94,,,Booked, electricity co , Utilities
A002,T816189,O5253262,2025-11-28 20:36:55,2025-11-29 20:36:55,,-34.63,-34.63,EUR,EUR,,Transfer,4899,BTC846,PBC567,REF13719,6399.95,,,Booked,Netfilx,Streaming / Subscriptions
A003,T740070,O7237794,2025-04-15 13:05:08,2025-04-15 13:05:08,,-47.55,-47.55,USD,USD,,Debit,6300,BTC193,PBC218,REF17733,16720.65,,,Pending,Health Insurance,Insurance
A003,T402692,O5611266,2025-07-05 11:20:53,2025-07-05 11:20:53,05/07/2025 11:20,-75.09,-75.09,USD,USD,,Debit,5541,BTC399,PBC133,REF38905,15395.54,,,Booked,Shell Fuel,Fuel
A001,T162263,O6772242,2025-04-02 14:16:34,2025-04-03 14:16:34,,-731.53,-731.53,GBP,GBP,,Credit,4899,BTC924,PBC439,REF95455,11982.03,,,Booked,Netflix , Streaming / Subscriptions
A002,T722999,O1571126,2025-08-15 13:46:43,2025-08-16 13:46:43,,-92.92,-92.92,EUR,EUR,,Debit,5912,BTC357,PBC297,REF47132,18960.27,Counterparty 24,CP159645,Booked,Pharmacy , Personal Care 
A002,T601186,O2551474,2025-11-28 16:07:29,2025-11-28 16:07:29,,-72.64,-72.64,EUR,EUR,,Transfer,6012,BTC779,PBC124,REF55645,12728.85,,,Booked,overdraft fee,Bank Fees 
A001,T465509,O1540736,2025-08-25 21:35:32,2025-08-25 21:35:32,,-460.31,-460.31,GBP,GBP,,Credit,7997,BTC404,PBC995,REF42444,8220.47,,,Booked,Gymbox , Fitness
A001,T547607,O8095837,2025-10-23 10:16:38,2025-10-23 10:16:38,,-113.42,-113.42,GBP,GBP,,Transfer,5411,BTC630,PBC293,REF20531,13528.57,,,Booked,Tesco,Groceries
A001,T759868,O1782511,2025-07-21 11:55:41,2025-07-22 11:55:41,2025-07-21 11:55:41,-29.62,-29.62,GBP,GBP,,Transfer,6300,BTC385,PBC163,REF24611,16121.11,,,Booked, Health Insurance, Insurance
A001,T356734,O4230706,2025-04-05 12:43:31,2025-04-05 12:43:31,,-224.88,-224.88,GBP,GBP,,Refund,6300,BTC720,PBC419,REF29952,16433.74,Counterparty 8,CP882717,Pending,Health Insurance ,Insurance 
A003,T196973,O4697107,2025-10-17 16:41:45,2025-10-17 16:41:45,17/10/2025 16:41,-97.41,-97.41,USD,USD,,Transfer,6012,BTC125,PBC511,REF50380,155.71,,,Booked, Overdraft Fee,Bank Fees
A002,T163194,O2260713,2025-09-17 22:15:36,2025-09-17 22:15:36,,-271.28,-271.28,EUR,EUR,,Debit,6300,BTC811,PBC179,REF36986,-724.31,,,Pending,Health Insurance , Insurance
A001,T877691,O5037972,2025-02-01 22:28:25,2025-02-01 22:28:25,2025-02-01 22:28:25,-111.27,-111.27,GBP,GBP,,Debit,5411,BTC938,PBC862,REF28571,8999.33,,,Booked,Tseco, Supermarket
A003,T570239,O7557264,2025-09-21 21:28:56,2025-09-21 21:28:56,21-09-2025 21:28:56,-17.56,-17.56,USD,USD,,Transfer,0,BTC387,PBC532,REF89888,14326.49,,,Pending,**** , Corrupted
A003,T737460,O7792537,2025-07-05 11:12:14,2025-07-05 11:12:14,,-50.21,-50.21,USD,USD,,Refund,5411,BTC352,PBC537,REF69971,14124.22,,,Booked,tesoc , Food Store 
A002,T100063,O7160071,2025-08-15 07:51:45,2025-08-15 07:51:45,,-145.6,-145.6,EUR,EUR,,Credit,0,BTC229,PBC964,REF28551,18700.04,,,Booked,**** ,Corrupted
A002,T125277,O6034975,2025-02-24 06:37:17,2025-02-24 06:37:17,2025-02-24 06:37:17,-594.82,-594.82,EUR,EUR,,Debit,4899,BTC576,PBC717,REF95399,4677.32,,,Booked, Netflix,Streaming / Subscriptions
A001,T103161,O7642917,2025-08-17 12:36:34,2025-08-17 12:36:34,2025-08-17 12:36:34,-37.08,-37.08,GBP,GBP,,Debit,5812,BTC840,PBC122,REF50392,11144.54,,,Booked, Starbucsk ,Food & Drink
A002,T325247,O8479960,2025-10-27 10:55:09,2025-10-28 10:55:09,2025/10/27 10:55:09,-133.57,-133.57,EUR,EUR,,Debit,4900,BTC973,PBC469,REF51151,5746.61,,,Booked, leectricity co,Utilities
A001,T350779,O7189494,2025-02-04 16:21:15,2025-02-04 16:21:15,,-122.07,-122.07,GBP,GBP,,Debit,0,BTC384,PBC268,REF31253,3654.09,,,Pending,****,Corrupted 
A002,T315093,O7378070,2025-07-06 11:58:14,2025-07-06 11:58:14,,-14.67,-14.67,EUR,EUR,,Refund,5541,BTC971,PBC729,REF60393,8169.66,Counterparty 196,CP384922,Booked,Shell Fuel,Fuel 
A002,T241800,O2946259,2025-03-07 08:27:03,2025-03-08 08:27:03,,2000,2000,EUR,EUR,,Credit,6011,BTC909,PBC607,REF21325,11242.3,,,Booked,PAYROLL LTD ,Income 
A002,T877493,O4553544,2025-04-11 08:59:28,2025-04-11 08:59:28,,-78.51,-78.51,EUR,EUR,,Credit,7997,BTC410,PBC115,REF53642,14684.46,,,Booked,Gymbox,Fitness
A001,T180620,O7241348,2025-11-02 08:42:40,2025-11-02 08:42:40,,-158.06,-158.06,USD,GBP,0.9297,Debit,4899,BTC560,PBC479,REF99006,10118.66,,,Booked,Netflix ,Streaming / Subscriptions 
A003,T755322,O7951039,2025-08-26 13:39:47,2025-08-26 13:39:47,,2500,2500,USD,USD,,Refund,6011,BTC420,PBC304,REF80772,13102.77,,,Booked,PAYROLL LTD,Income
A003,T535762,O5904259,2025-09-16 12:34:42,2025-09-17 12:34:42,"Sep 16, 2025 12:34 PM",-129.27,-129.27,USD,USD,,Debit,6300,BTC273,PBC773,REF43841,18025.05,,,Booked, ehalth insurance , Insurance
A003,T831388,O2047699,2025-06-28 09:00:20,2025-06-29 09:00:20,,-14.05,-14.05,USD,USD,,Refund,4812,BTC885,PBC726,REF83997,2444.3,Counterparty 102,CP659920,Pending,Veirzon,Mobile / Telecom
A001,T218448,O7286506,2025-02-20 09:49:51,2025-02-20 09:49:51,,2000,2000,GBP,GBP,,Transfer,6011,BTC602,PBC646,REF17330,10460.65,,,Booked,PAYROLL LTD ,Income
A001,T808214,O5267659,2025-02-19 09:19:15,2025-02-20 09:19:15,2025-02-19 09:19:15,-339.7,-339.7,GBP,GBP,,Transfer,4900,BTC341,PBC825,REF81467,13708.65,,,Booked, Electricity Co,Utilities
A003,T746962,O1018283,2025-07-12 18:48:44,2025-07-12 18:48:44,,-2000,-2000,USD,USD,,Transfer,6011,BTC773,PBC542,REF28396,4675.56,,,Booked,PAYROLL LTD , Income
A001,T676665,O6536394,2025-01-04 19:38:51,2025-01-04 19:38:51,,1500,1500,GBP,GBP,,Credit,6011,BTC336,PBC783,REF42121,962.92,,,Booked, PAYROLL LTD,Income 
A001,T772915,O2694981,2025-01-11 13:55:37,2025-01-11 13:55:37,,1000,1000,GBP,GBP,,Debit,6513,BTC328,PBC689,REF37403,6635.96,,,Booked, LANDLROD LTD , Rent / Mortgage 
A003,T834018,O3318275,2025-07-17 11:44:37,2025-07-17 11:44:37,,-297.59,-297.59,USD,USD,,Transfer,4900,BTC924,PBC236,REF69355,16704.56,,,Booked,electricity co, Utilities 
A002,T743047,O1996091,2025-08-28 09:40:51,2025-08-28 09:40:51,,2000,2000,USD,EUR,1.3876,Refund,6011,BTC660,PBC343,REF74572,3041.91,,,Booked, PAYROLL LTD, Income 
A003,T570663,O7320355,2025-09-12 12:26:38,2025-09-12 12:26:38,,-800,-800,USD,USD,,Credit,6513,BTC355,PBC724,REF17706,1769.04,,,Booked,lnadlord ltd,Rent / Mortgage 
A002,T257936,O6946295,2025-06-22 15:55:36,2025-06-23 15:55:36,,-86.14,-86.14,EUR,EUR,,Refund,5311,BTC663,PBC186,REF25509,9546,,,Booked,atrget,Retail
A003,T489750,O8713924,2025-11-18 13:07:08,2025-11-18 13:07:08,2025-11-18 13:07:08,-90.81,-90.81,USD,USD,,Transfer,7230,BTC177,PBC592,REF35963,2361.12,,,Failed, Hair Salon,Personal Care
A003,T420691,O4818006,2025-12-09 20:50:03,2025-12-09 20:50:03,,-56.07,-56.07,USD,USD,,Credit,5812,BTC460,PBC731,REF53747,18197.6,,,Pending,Starbucks,Food & Drink
A002,T213206,O7738019,2025-08-24 08:30:28,2025-08-24 08:30:28,,-105.08,-105.08,EUR,EUR,,Refund,5812,BTC590,PBC967,REF17972,13960.43,,,Booked,Starbucks ,Food & Drink
A003,T218661,O9951364,2025-09-26 20:17:20,2025-09-26 20:17:20,,-123.22,-123.22,USD,USD,,Refund,0,BTC155,PBC335,REF26617,7286.75,,,Booked,****, Corrupted
A003,T576660,O8989636,2025-04-28 20:42:05,2025-04-28 20:42:05,,-95.85,-95.85,USD,USD,,Credit,4812,BTC317,PBC819,REF73739,10446.71,,,Booked,Verzion,Mobile / Telecom
A003,T943058,O3374929,2025-09-10 06:36:48,2025-09-10 06:36:48,10/09/2025 06:36,-77.38,-77.38,USD,USD,,Transfer,5912,BTC426,PBC377,REF82006,11055.74,,,Failed, Pharmacy, Personal Care
A003,T714015,O6558579,2025-09-16 17:32:19,2025-09-16 17:32:19,,-168.92,-168.92,USD,USD,,Transfer,4812,BTC530,PBC907,REF50250,8738.97,,,Booked,Verizno , Mobile / Telecom
A002,T507000,O9985927,2025-11-28 19:51:14,2025-11-28 19:51:14,,-55.52,-55.52,EUR,EUR,,Refund,4121,BTC163,PBC704,REF50737,5712.5,,,Booked,Uebr, Travel
A001,T390870,O4624549,2025-01-17 15:42:34,2025-01-17 15:42:34,17-01-2025 15:42:34,-32.27,-32.27,GBP,GBP,,Debit,5734,BTC237,PBC716,REF38208,14311.19,,,Booked,Adobe ,Software / Subscriptions
A002,T783618,O2492491,2025-01-21 18:14:59,2025-01-22 18:14:59,,2000,2000,EUR,EUR,,Debit,6011,BTC105,PBC159,REF46699,2379.27,,,Booked,PAYROLL LTD, Income
A003,T205896,O2772258,2025-04-24 08:05:24,2025-04-25 08:05:24,24/04/2025 08:05,2000,2000,USD,USD,,Transfer,6011,BTC876,PBC202,REF86372,17216.98,,,Booked,PAYROLL LTD,Income 
A001,T171656,O5057108,2025-12-02 08:19:42,2025-12-02 08:19:42,,-91.04,-91.04,GBP,GBP,,Credit,5411,BTC975,PBC612,REF31044,16211.32,,,Pending,Tesco ,Grocery
A001,T778540,O4766269,2025-07-25 10:54:38,2025-07-26 10:54:38,,-85.01,-85.01,GBP,GBP,,Debit,4121,BTC954,PBC684,REF59456,18043.74,Counterparty 6,CP685661,Booked,Uber ,Travel
A002,T640310,O7802999,2025-05-15 22:31:56,2025-05-15 22:31:56,,-343.4,-343.4,EUR,EUR,,Transfer,6300,BTC725,PBC976,REF33002,821.49,,,Booked,Health Insurance, Insurance
A002,T181721,O2180916,2025-04-23 08:00:59,2025-04-23 08:00:59,,-79.38,-79.38,EUR,EUR,,Debit,5912,BTC141,PBC851,REF79339,19172.32,,,Booked,Pharmacy,Personal Care
A002,T635593,O2293020,2025-10-23 06:10:31,2025-10-23 06:10:31,,2500,2500,EUR,EUR,,Transfer,6011,BTC165,PBC369,REF78662,164.22,,,Pending,payroll ltd ,Income
A003,T791048,O8460708,2025-09-11 18:17:25,2025-09-11 18:17:25,2025-09-11 18:17:25,2500,2500,USD,USD,,Debit,6011,BTC533,PBC192,REF45569,17005.18,,,Booked,PAYROLL LTD , Income
A001,T309864,O5144296,2025-11-24 21:55:25,2025-11-25 21:55:25,"Nov 24, 2025 09:55 PM",-105.38,-105.38,GBP,GBP,,Debit,0,BTC722,PBC932,REF42960,19497.01,,,Booked,****, Corrupted 
A003,T181300,O7090487,2025-08-20 18:10:24,2025-08-21 18:10:24,2025-08-20 18:10:24,2000,2000,USD,USD,,Refund,6011,BTC539,PBC284,REF87510,17832.64,,,Booked, PAYROLL LTD, Income 
A002,T961304,O9264480,2025-02-14 14:09:05,2025-02-14 14:09:05,2025-02-14 14:09:05,-119.38,-119.38,EUR,EUR,,Debit,5411,BTC651,PBC646,REF75156,7077.17,,,Pending,tesco, Food Store 
A003,T363592,O5782589,2025-12-20 17:55:48,2025-12-21 17:55:48,"Dec 20, 2025 05:55 PM",-103.97,-103.97,USD,USD,,Transfer,0,BTC760,PBC472,REF17081,11953.21,,,Pending,****,Corrupted 
A001,T166891,O7661319,2025-04-11 15:45:17,2025-04-12 15:45:17,,-264.96,-264.96,GBP,GBP,,Refund,4899,BTC315,PBC270,REF20494,10517.11,,,Booked,Netflix,Streaming / Subscriptions 
A001,T979471,O1921383,2025-11-18 17:54:29,2025-11-18 17:54:29,,-49.01,-49.01,GBP,GBP,,Refund,4121,BTC191,PBC429,REF28617,17787.63,,,Failed,uber,Transit
A001,T540073,O9580328,2025-06-18 14:16:24,2025-06-19 14:16:24,2025-06-18 14:16:24,-108.63,-108.63,GBP,GBP,,Debit,5411,BTC763,PBC940,REF96155,5643.57,,,Failed, Tesco,Grocery
A003,T947277,O9589117,2025-09-13 17:01:16,2025-09-13 17:01:16,,-352.11,-352.11,USD,USD,,Credit,6300,BTC366,PBC141,REF33597,17415.92,,,Booked, Health Insurance ,Insurance 
A003,T182804,O4020853,2025-01-03 13:40:43,2025-01-03 13:40:43,,-119.7,-119.7,GBP,USD,0.864,Refund,5812,BTC798,PBC911,REF84177,12013.92,,,Booked, Starbucks,Food & Drink
A003,T491270,O7621123,2025-12-20 10:35:46,2025-12-20 10:35:46,,-55.17,-55.17,USD,USD,,Refund,5812,BTC514,PBC525,REF74415,9280.57,,,Booked,Starbucks, Food & Drink
A003,T691420,O5768827,2025-08-05 10:25:00,2025-08-05 10:25:00,,-2.52,-2.52,USD,USD,,Credit,5812,BTC973,PBC134,REF39730,3572.27,,,Failed,Starbucks, Food & Drink 
A002,T328187,O3070608,2025-11-18 08:01:59,2025-11-18 08:01:59,2025-11-18 08:01:59,-68.47,-68.47,GBP,EUR,0.8878,Refund,6012,BTC332,PBC687,REF49468,10110.82,,,Booked,Overdraft Fee , Bank Fees 
A002,T692910,O2634085,2025-08-12 10:39:34,2025-08-13 10:39:34,,-702.86,-702.86,EUR,EUR,,Refund,7997,BTC441,PBC708,REF24031,13502.45,,,Booked,gymbox, Fitness 
A002,T446968,O9248484,2025-10-20 09:27:42,2025-10-21 09:27:42,,-31.33,-31.33,EUR,EUR,,Transfer,5411,BTC176,PBC869,REF31679,57.37,,,Booked, Tesco,Groceries
A003,T992697,O3641282,2025-01-13 14:59:50,2025-01-13 14:59:50,13/01/2025 14:59,2000,2000,USD,USD,,Debit,6011,BTC973,PBC643,REF75909,438.95,Counterparty 131,CP184002,Booked, PAYROLL LTD,Income
A001,T218448,O7286506,2025-02-20 09:49:51,2025-02-20 09:49:51,,2000,2000,GBP,GBP,,Transfer,6011,BTC602,PBC646,REF17330,10460.65,,,Booked,PAYROLL TLD, Income 
A002,T879638,O7139638,2025-11-24 14:19:24,2025-11-25 14:19:24,,1500,1500,EUR,EUR,,Debit,6011,BTC342,PBC107,REF53633,19244.82,,,Pending,payroll ltd,Income
A001,T339592,O4607488,2025-07-03 16:38:09,2025-07-03 16:38:09,,-16.89,-16.89,GBP,GBP,,Refund,5411,BTC838,PBC986,REF82264,6117.56,,,Booked, tesco,Grocery
A002,T112940,O6443037,2025-10-21 10:47:24,2025-10-21 10:47:24,21/10/2025 10:47,-291.76,-291.76,EUR,EUR,,Transfer,4899,BTC712,PBC903,REF88240,7690.01,,,Booked,Netlfix,Streaming / Subscriptions
A001,T631021,O4703279,2025-04-24 19:27:31,2025-04-24 19:27:31,,2014.14,,GBP,GBP,,Credit,5942,BTC886,PBC426,REF50438,7928.18,,,Booked, Amazon, Online Shopping
A003,T268923,O9867708,2025-10-02 06:09:21,2025-10-02 06:09:21,,1500,1500,USD,USD,,Debit,6011,BTC963,PBC351,REF19094,10489.59,,,Booked,PAYROLL LTD, Income
A003,T862470,O2105263,2025-09-22 14:18:48,2025-09-22 14:18:48,,-56.4,-56.4,USD,USD,,Transfer,7997,BTC814,PBC797,REF57379,8466.53,,,Booked,Gymbox ,Fitness
A001,T957588,O4596069,2025-04-07 16:57:16,2025-04-07 16:57:16,07/04/2025 16:57,28.24,28.24,GBP,GBP,,Transfer,5734,BTC952,PBC806,REF49139,6579.7,,,Booked, Adboe,Software / Subscriptions
A003,T636526,O5763519,2025-09-05 18:28:41,2025-09-05 18:28:41,,-106.73,-106.73,USD,USD,,Transfer,5411,BTC632,PBC653,REF26515,9948.05,,,Booked,tesco, Groceries 
A001,T907111,O4203013,2025-06-22 21:19:39,2025-06-23 21:19:39,,-291.78,-291.78,GBP,GBP,,Refund,7997,BTC347,PBC546,REF95162,2111.48,,,Pending, Gymbox,Fitness
A001,T812052,O3935211,2025-06-08 10:22:31,2025-06-08 10:22:31,,-30.84,-30.84,GBP,GBP,,Transfer,5411,BTC997,PBC639,REF68886,17647.89,,,Pending,Tesco,Food Store
A001,T125190,O2622794,2025-07-02 13:03:17,2025-07-02 13:03:17,2025-07-02 13:03:17,-108.82,-108.82,GBP,GBP,,Transfer,4121,BTC741,PBC740,REF18237,16650.66,Counterparty 111,CP947311,Failed,Ubre,Transport Services 
A002,T226913,O1000599,2025-12-04 22:47:45,2025-12-04 22:47:45,2025-12-04 22:47:45,2500,2500,EUR,EUR,,Credit,6011,BTC217,PBC168,REF36306,4191.33,,,Booked,PAYROLL LTD, Income
A002,T388253,O4133330,2025-08-18 08:41:05,2025-08-18 08:41:05,,-42.92,-42.92,EUR,EUR,,Refund,4121,BTC300,PBC652,REF72600,15385.21,Counterparty 158,CP573963,Booked,Uber ,Transit 
A001,T357724,O3493621,2025-01-21 20:51:08,2025-01-21 20:51:08,,-1200,-1200,GBP,GBP,,Transfer,6513,BTC386,PBC556,REF46042,9476.72,Counterparty 159,CP746947,Booked,LANDLORD LTD, Rent / Mortgage
A002,T640683,O2190891,2025-09-16 16:54:25,2025-09-16 16:54:25,,-15.12,-15.12,EUR,EUR,,Refund,5311,BTC811,PBC441,REF29216,3060.9,,,Booked, Target,Retail
A002,T507226,O8783319,2025-10-07 12:50:26,2025-10-07 12:50:26,,-7.42,-7.42,EUR,EUR,,Transfer,4812,BTC570,PBC282,REF35772,9008.78,,,Booked,Verizon,Mobile / Telecom 
A002,T526261,O2458649,2025-02-19 14:03:58,2025-02-20 14:03:58,,-129.64,-129.64,EUR,EUR,,Transfer,4812,BTC412,PBC750,REF39984,16750.16,,,Booked, Vreizon,Mobile / Telecom
A002,T447362,O4842150,2025-06-10 12:09:24,2025-06-10 12:09:24,,-77.76,-77.76,EUR,EUR,,Transfer,5812,BTC868,PBC124,REF47808,4087.23,,,Booked,Starbucks,Food & Drink 
A001,T168804,O9644791,2025-07-23 09:55:14,2025-07-23 09:55:14,,2000,2000,GBP,GBP,,Transfer,6011,BTC940,PBC157,REF59009,13900.96,,,Pending,PAYROLL LTD,Income
A003,T737859,O7120940,2025-11-12 07:08:46,2025-11-13 07:08:46,,659.42,,USD,USD,,Debit,4812,BTC129,PBC246,REF93767,13459.75,,,Failed,verizon,Mobile / Telecom
A001,T716261,O4038080,2025-12-03 21:53:00,2025-12-03 21:53:00,,-55.08,-55.08,GBP,GBP,,Transfer,4812,BTC247,PBC450,REF12018,14861.91,,,Booked,Verizno,Mobile / Telecom
A001,T112389,O4850679,2025-09-02 08:38:50,2025-09-02 08:38:50,,1500,1500,GBP,GBP,,Credit,6011,BTC438,PBC968,REF40072,17014.61,,,Booked,payroll ltd,Income 
A001,T601992,O3908113,2025-02-24 21:46:59,2025-02-24 21:46:59,,2500,2500,GBP,GBP,,Credit,6011,BTC162,PBC807,REF26919,9057.53,,,Booked, PAYROLL LTD ,Income 
A002,T145090,O7636874,2025-07-22 16:08:29,2025-07-22 16:08:29,,-66.44,-66.44,EUR,EUR,,Credit,5541,BTC244,PBC984,REF16263,8054.35,,,Booked,Shell Fuel, Fuel
A002,T376331,O5716726,2025-12-26 06:08:09,2025-12-26 06:08:09,2025-12-26 06:08:09,-50,-50,EUR,EUR,,Debit,6012,BTC291,PBC355,REF77009,12992.94,,,Booked,Overdraft Fee,Bank Fees
A002,T253011,O7944595,2025-11-08 12:25:58,2025-11-08 12:25:58,,-443.9,-443.9,EUR,EUR,,Credit,5311,BTC479,PBC420,REF36624,4476.26,Counterparty 57,CP877259,Failed,Target,Retail
A002,T373817,O6521828,2025-01-10 11:57:58,2025-01-10 11:57:58,2025-01-10 11:57:58,-124.67,-124.67,EUR,EUR,,Debit,4899,BTC364,PBC613,REF36289,19924.68,,,Pending,Netflix, Streaming / Subscriptions 
A002,T594775,O6987578,2025-01-01 16:49:44,2025-01-02 16:49:44,,-51.53,-51.53,EUR,EUR,,Debit,4111,BTC678,PBC677,REF88849,17695.4,,,Booked,Trainline,Transport Services
A002,T520521,O9147706,2025-12-04 07:25:46,2025-12-04 07:25:46,2025-12-04 07:25:46,-96.47,-96.47,USD,EUR,0.6881,Credit,4121,BTC270,PBC516,REF40982,2457.38,,,Booked,Uber ,Travel 
A001,T393916,O5067204,2025-09-26 16:28:21,2025-09-26 16:28:21,,-98.23,-98.23,GBP,GBP,,Refund,4121,BTC689,PBC900,REF74357,6665.33,,,Failed,Uber, Transport
A002,T981256,O1896268,2025-05-20 16:05:57,2025-05-20 16:05:57,,-60.08,-60.08,EUR,EUR,,Refund,4812,BTC615,PBC619,REF12708,9235.02,,,Booked,Verizon,Mobile / Telecom
A002,T879058,O7325183,2025-12-13 14:14:46,2025-12-13 14:14:46,,-134.86,-134.86,EUR,EUR,,Refund,4121,BTC759,PBC451,REF18476,12732.31,,,Booked,Ubre , Transport Services 
A002,T557351,O6832167,2025-12-09 16:51:55,2025-12-09 16:51:55,09/12/2025 16:51,-313.36,-313.36,USD,EUR,0.7136,Credit,6300,BTC229,PBC994,REF48759,19292.14,,,Booked,health insurance,Insurance
A001,T287555,O3719990,2025-02-11 11:45:46,2025-02-11 11:45:46,2025-02-11 11:45:46,-54.65,-54.65,GBP,GBP,,Credit,6012,BTC983,PBC253,REF96445,7811.22,,,Booked,Overdraft Fee,Bank Fees
A001,T259546,O4132944,2025-04-26 17:16:51,2025-04-26 17:16:51,2025/04/26 17:16:51,-105.35,-105.35,GBP,GBP,,Transfer,5812,BTC535,PBC264,REF98508,2801.92,,,Booked,Starbucks,Food & Drink
A003,T722978,O9271038,2025-06-14 09:05:18,2025-06-14 09:05:18,,-32.18,-32.18,USD,USD,,Credit,5812,BTC646,PBC852,REF15149,14538.01,,,Booked,Starbucks ,Food & Drink
A002,T885408,O2374158,2025-11-05 06:58:25,2025-11-06 06:58:25,,-453.69,-453.69,EUR,EUR,,Credit,5712,BTC358,PBC954,REF65255,19998.06,,,Booked,KIEA,Home Furnishing
A001,T286255,O3633482,2025-06-07 19:57:38,2025-06-07 19:57:38,,2000,2000,GBP,GBP,,Refund,6011,BTC945,PBC560,REF47523,5056.56,,,Booked,PARYOLL LTD, Income 
A001,T817041,O7888843,2025-10-01 18:02:31,2025-10-01 18:02:31,,-382.52,-382.52,GBP,GBP,,Debit,7997,BTC321,PBC728,REF69139,11462.01,,,Failed, Gymbox , Fitness
A002,T941496,O1273003,2025-06-04 20:10:38,2025-06-04 20:10:38,,2500,2500,EUR,EUR,,Refund,6011,BTC140,PBC445,REF79142,14188.33,Counterparty 25,CP970161,Pending,pyaroll ltd,Income
A001,T857826,O3891728,2025-06-24 11:09:37,2025-06-24 11:09:37,2025/06/24 11:09:37,-15.81,-15.81,GBP,GBP,,Transfer,5912,BTC761,PBC518,REF30207,12945.69,,,Booked,Pharmacy,Personal Care
A001,T767733,O1367543,2025-11-02 18:30:48,2025-11-02 18:30:48,,-69.57,-69.57,GBP,GBP,,Transfer,7230,BTC430,PBC968,REF93582,10991.04,,,Booked,Hair Salon ,Personal Care
A001,T330636,O1982913,2025-01-02 18:21:26,2025-01-02 18:21:26,,-30.39,-30.39,GBP,GBP,,Credit,5812,BTC170,PBC406,REF83418,9752.59,,,Booked, Starbucks ,Food & Drink
A001,T661762,O9882154,2025-11-03 07:48:00,2025-11-03 07:48:00,03/11/2025 07:48,-18.22,-18.22,GBP,GBP,,Transfer,4121,BTC112,PBC117,REF63914,-640.01,,,Pending,ubre, Transport Services
A002,T528001,O9152344,2025-10-26 07:55:34,2025-10-27 07:55:34,,-358.85,-358.85,EUR,EUR,,Debit,6012,BTC997,PBC911,REF65210,17328.37,,,Booked,Overdraft eFe ,Bank Fees
A002,T822325,O8330731,2025-01-24 14:46:41,2025-01-25 14:46:41,,-106.19,-106.19,EUR,EUR,,Debit,5912,BTC320,PBC878,REF71986,4813.93,,,Booked,Pharmacy ,Personal Care 
A003,T249228,O6066251,2025-03-20 17:53:19,2025-03-20 17:53:19,,45.86,,USD,USD,,Debit,6011,BTC764,PBC912,REF28329,17976.94,,,Booked,payroll ltd,Income
A003,T216941,O1161102,2025-12-05 22:19:03,2025-12-05 22:19:03,05/12/2025 22:19,1500,1500,USD,USD,,Refund,6011,BTC598,PBC407,REF88419,15325.31,,,Booked,PAYROLL LTD ,Income
A003,T506246,O8018002,2025-05-28 10:16:15,2025-05-28 10:16:15,,2500,2500,USD,USD,,Transfer,6011,BTC621,PBC501,REF10497,18569.53,,,Booked, PAYROLL LTD,Income 
A001,T797660,O3050700,2025-07-14 09:20:27,2025-07-14 09:20:27,,-533.76,-533.76,GBP,GBP,,Refund,7997,BTC675,PBC437,REF83608,17229.94,,,Pending,Gymbox,Fitness
A002,T745430,O1964635,2025-05-22 13:53:34,2025-05-22 13:53:34,,1153.58,,EUR,EUR,,Transfer,6300,BTC968,PBC599,REF90969,6431.75,,,Booked,Health Insurance,Insurance
A002,T642479,O1166911,2025-06-25 19:23:40,2025-06-26 19:23:40,,-30.96,-30.96,EUR,EUR,,Credit,5812,BTC249,PBC888,REF68009,780.34,,,Booked, Starbucks , Food & Drink
A003,T901280,O4543918,2025-01-03 14:28:42,2025-01-03 14:28:42,,-391.1,-391.1,USD,USD,,Transfer,4899,BTC309,PBC408,REF11007,5078.39,,,Booked,Netflix , Streaming / Subscriptions
A003,T561229,O6112711,2025-07-08 14:21:18,2025-07-09 14:21:18,,-188.98,-188.98,USD,USD,,Transfer,6012,BTC681,PBC749,REF30749,2243.27,,,Booked, overdraft fee,Bank Fees
A002,T776320,O7357071,2025-07-26 16:34:44,2025-07-26 16:34:44,,-38.75,-38.75,EUR,EUR,,Credit,4121,BTC211,PBC801,REF88415,901.19,,,Booked,bUer,Transit
A003,T503498,O2990842,2025-12-10 22:05:52,2025-12-10 22:05:52,,-23.87,-23.87,USD,USD,,Credit,7230,BTC476,PBC895,REF41404,18595.63,,,Booked,Hair Salon ,Personal Care 
A001,T148381,O6591674,2025-07-28 22:19:49,2025-07-28 22:19:49,,118.92,118.92,GBP,GBP,,Credit,5651,BTC992,PBC189,REF87894,9932.13,,,Booked,Zara ,Clothing
